,movie_id,movie_vote,movie_ex_score,movie_shortcom_num,movie_nlp_var,movie_vote_var
91,1999999,9.1,0.04910432763233123,48,0.04674330954041404,0.058548400000000014
92,2004547,8.8,0.061740326397417784,1129,0.06575956799677223,0.04566336
93,2029785,9.0,0.0601271268086707,1345,0.06222786851083837,0.051724160000000005
94,2037432,9.5,0.05186832310177808,429,0.0424100638772226,0.08970135999999998
95,20376577,5.0,0.102471792628109,145690,0.12574960078513625,0.00936056
96,20411171,8.7,0.05077518765908276,74,0.04979294457385345,0.05470415999999998
97,20435622,5.4,0.0970934073612561,239,0.11439061920157012,0.027904560000000002
98,2057398,9.1,0.05434062022952709,204,0.05069267528690886,0.06893240000000002
99,2057405,8.8,0.05040709367970592,86,0.05208036709963239,0.04371400000000001
100,2057408,8.6,0.06269491977413706,152,0.06907730971767133,0.03716536000000001
101,2059622,8.9,0.04792738380092476,484,0.04772928975115595,0.04871975999999999
102,2063528,8.7,0.08406023519145019,54339,0.09420279398931274,0.04349
103,20645019,9.0,0.06080481515809459,490,0.061524578947618244,0.05792575999999998
104,2121871,9.0,0.056900198563138424,956,0.057987808203923026,0.05254976
105,2124703,8.3,0.07784088539499759,57584,0.08890020674374699,0.0336036
106,2131940,7.7,0.07217332174711956,91104,0.08473751218389944,0.021916559999999995
107,21352814,8.1,0.0664278957883697,112190,0.07509756973546212,0.0317492
108,21359690,8.7,0.05769366348200586,8981,0.06220053935250732,0.03966616
109,2135981,6.8,0.07984016238653162,60728,0.09180536298316452,0.03197936
110,21941804,7.6,0.06274675080814159,105889,0.07010673851017697,0.0333068
111,2208890,9.1,0.10968294759363753,5,0.12256014449204691,0.05817416000000001
112,2246001,8.7,0.05836276606521638,227,0.06333455758152047,0.0384756
113,2279570,8.7,0.0489915914865303,215,0.05111228935816287,0.040508800000000005
114,23230619,8.8,0.05875025667605084,57,0.06227728084506355,0.04464216000000001
115,2340946,8.7,0.042887818506341636,68,0.043406173132927044,0.040814399999999994
116,2340950,9.0,0.06866718507233274,92,0.07210268134041592,0.05492520000000001
117,2343735,8.8,0.04525129164187759,141,0.045139014552346986,0.045700399999999995
118,2346499,8.7,0.07592217290743065,142,0.0848096761342883,0.040372160000000004
119,2357317,9.3,0.06323213303064966,1415,0.06120586628831207,0.07133719999999998
120,2361040,9.0,0.04251237859980461,671,0.038835333249755764,0.05722056
121,23761370,8.4,0.08014852569892483,114990,0.09211431712365604,0.032285360000000006
122,24719063,8.3,0.07496889037668379,164493,0.08440887297085473,0.03720896
123,24721493,5.1,0.10491929927823439,65862,0.12857718409779298,0.01028776
124,24743711,7.6,0.07586032214062717,99880,0.08591290267578397,0.03565
125,24745500,7.7,0.0883128080990413,124960,0.10216587012380161,0.03290056
126,24751756,7.5,0.07430169864068271,203553,0.08756048330085339,0.021266559999999997
127,24751763,7.7,0.06406563540639917,127119,0.07306170425799896,0.028081360000000007
128,24753810,7.0,0.0957371621973014,77159,0.11518395274662675,0.017950000000000004
129,24843198,6.0,0.08716342069976481,75854,0.10365697587470599,0.021189200000000002
130,24847340,4.7,0.09813590954898026,69250,0.1199985469362253,0.010685360000000001
131,24847343,5.0,0.07500431500843824,53665,0.09171129376054779,0.0081764
132,24852545,3.2,0.12908261404237328,113061,0.14666466755296662,0.058754400000000005
133,24875534,8.4,0.06655835179366687,104116,0.07421963974208358,0.03591319999999999
134,24879858,5.1,0.0874455822757922,94310,0.10586683784474024,0.013760560000000002
135,25662327,7.2,0.07657747478015199,94217,0.08767440347519,0.03218976
136,25710912,5.7,0.10991484969850483,110882,0.13203992212313104,0.021414559999999992
137,25716096,8.2,0.0413524058510998,162674,0.044010067313874746,0.030721760000000004
138,25717233,7.2,0.10316007746390501,129138,0.12255675682988126,0.02557336
139,25723907,6.7,0.07950208744589111,134825,0.0932026693073639,0.024699759999999994
140,25745752,5.7,0.07890684465624569,78794,0.0942588558203071,0.017498800000000002
141,25770540,8.8,0.0754306721788048,17,0.079595200223506,0.058772559999999995
142,25779217,4.5,0.10468296530735549,340927,0.12759490663419434,0.013035200000000002
143,25779218,5.6,0.09249330725696853,82333,0.11139009407121066,0.016906160000000003
144,25779712,8.8,0.07265860610794506,251,0.07664125763493132,0.056728000000000015
145,25798222,8.4,0.05009552551065156,129132,0.05292030688831444,0.038796399999999995
146,25798448,7.7,0.04025137591979318,97141,0.04118631989974147,0.036511600000000005
147,25801066,5.5,0.10246112252742515,145265,0.12560276315928143,0.009894560000000004
148,25802874,9.2,0.06858333733849908,112,0.06703373167312386,0.07478175999999999
149,25805741,7.2,0.07635196830402632,184094,0.0898110203800329,0.022515760000000003
150,25815034,8.0,0.0828212047098404,183277,0.09647396588730049,0.028210159999999995
151,25824686,4.9,0.11691599089064368,81477,0.1420572886133046,0.016350799999999995
152,25827935,7.5,0.06391547096885143,175547,0.07252139871106429,0.029491759999999995
153,25845392,7.4,0.05842908699459533,256982,0.06913961874324416,0.01558696
154,25851736,9.0,0.05557100010348187,82,0.05358245012935234,0.06352520000000002
155,25870084,7.1,0.06870249183120503,108854,0.07939501478900626,0.0259324
156,25882296,6.1,0.06975313812970649,90118,0.0804017226621331,0.0271588
157,25884801,7.1,0.08141112258992309,101563,0.09408740323740385,0.030706000000000004
158,25895276,5.8,0.08719901694323506,98140,0.10470397117904383,0.017179200000000002
159,25907124,6.6,0.07300888675077785,247250,0.0849036084384723,0.02543
160,25917973,8.7,0.06914478202223714,135671,0.07542993752779643,0.04400416
161,25921812,8.3,0.062281574681206854,227404,0.06998766835150856,0.031457200000000005
162,25964071,7.8,0.08666507189164263,252315,0.10247519986455328,0.02342456
163,25983044,8.3,0.05776714838964373,110325,0.06392189548705465,0.03314816
164,25986662,6.4,0.09858262646174122,219544,0.11789124307717652,0.021348159999999998
165,26035290,5.1,0.11177298477032162,88740,0.13587709096290201,0.01535656
166,26260853,7.1,0.10558197540393305,94635,0.1258719692549163,0.024421999999999992
167,26266893,7.9,0.06279252732278941,714321,0.07342975915348675,0.0202436
